location_id,local_date,weekday,week,month,year,location_area,location_avg_user_activity,location_avg_visit_duration,location_weighted_coordinates,location_clustered_weighted_visits,location_clustered_weighted_users,radius_avg_user_activity,radius_users,radius_visits,postal_code_area,postal_code_population,postal_code_users,postal_code_visits,city_area,city_population,city_users,city_visits,region_visits,state_users,state_visits,country_users,country_visits,visits
LOC_5,31/10/2020,7,44,10,2020,5325.082761,1.382978723,1.610686176,45,48,48,2.529590288,659,7320,1792559.365,32718,1063,15151,2394785746,3443746,96113,2727290,2727290,96113,2727290,2045544,59937511,17505
LOC_1,01/11/2020,1,44,11,2020,9400.102576,1,13.3666675,3,3,3,3.122580645,155,1912,11306634.8,24234,776,11352,185467436.7,96364,3032,61792,221792,467278,12662836,2063107,56533577,1371
LOC_2,01/11/2020,1,44,11,2020,30392.11586,1.875,0.762592444,8,10,10,3.987654321,243,3681,2303913.86,18908,590,12354,760355511.7,503235,18194,412150,412150,111931,2650567,2063107,56533577,0
LOC_4,01/11/2020,1,44,11,2020,13908.06194,3.142857143,6.273214286,8,9,9,2.529605263,304,4358,6436573.692,18701,920,11457,1947728228,1781570,51105,1259249,1223000,50000,1223000,2063107,56533577,0
LOC_5,01/11/2020,1,44,11,2020,5325.082761,1.321428571,1.01428602,28,28,28,2.807251908,524,6134,1792559.365,32718,910,13685,2394785746,3443746,91598,2472454,2472454,91598,2472454,2063107,56533577,6622
LOC_1,02/11/2020,2,45,11,2020,9400.102576,1.071428571,0.639431098,13,14,14,2.936567164,268,4077,11306634.8,24234,937,16343,185467436.7,96364,3233,76369,263392,470530,15422709,2033755,68824753,10889
LOC_2,02/11/2020,2,45,11,2020,30392.11586,1.628571429,0.562212074,76,74,74,3.268493151,365,5904,2303913.86,18908,756,16493,760355511.7,503235,17798,561158,561158,107190,3258334,2033755,68824753,15738
LOC_3,02/11/2020,2,45,11,2020,45783.95877,1.625,0.357696806,49,49,49,2.715053763,558,5006,10402616.06,32468,1870,30772,73156539.35,2607,8203,202571,200355,470530,15422709,2033755,68824753,11801
LOC_4,02/11/2020,2,45,11,2020,13908.06194,1.783333333,2.719259238,68,67,67,2.39673913,552,7629,6436573.692,18701,1162,16781,1947728228,1781570,52736,1612809,1569680,51757,1569680,2033755,68824753,25306
LOC_5,02/11/2020,2,45,11,2020,5325.082761,1.351351351,1.962233936,38,39,39,2.404028436,844,9631,1792559.365,32718,1264,18243,2394785746,3443746,94920,3267673,3267673,94920,3267673,2033755,68824753,18066
LOC_1,03/11/2020,3,45,11,2020,9400.102576,1.333333333,0.021111333,6,6,6,2.947735192,287,3973,11306634.8,24234,952,18229,185467436.7,96364,3194,79737,271864,460715,15244149,2010298,66749059,10679
LOC_2,03/11/2020,3,45,11,2020,30392.11586,1.597014925,0.719221812,69,73,73,3.247058824,340,5548,2303913.86,18908,747,13896,760355511.7,503235,20381,541465,541465,108977,3097667,2010298,66749059,14104
LOC_3,03/11/2020,3,45,11,2020,45783.95877,1.666666667,0.885381263,53,55,55,2.618444846,553,4198,10402616.06,32468,1814,31633,73156539.35,2607,7936,211664,209591,460715,15244149,2010298,66749059,11371
LOC_4,03/11/2020,3,45,11,2020,13908.06194,1.813559322,1.435527865,66,68,68,2.494094488,508,7266,6436573.692,18701,1358,15561,1947728228,1781570,53007,1604419,1566975,52314,1566975,2010298,66749059,24241
LOC_5,03/11/2020,3,45,11,2020,5325.082761,1.242424242,1.060909,35,34,34,2.349339736,833,9050,1792559.365,32718,1233,17722,2394785746,3443746,94808,3181755,3181755,94808,3181755,2010298,66749059,18309
LOC_1,04/11/2020,4,45,11,2020,9400.102576,1.2,1.060118929,10,10,10,3.131687243,243,3671,11306634.8,24234,884,16039,185467436.7,96364,3188,76751,264746,459383,14934445,2008048,65969440,9994
LOC_2,04/11/2020,4,45,11,2020,30392.11586,1.945454545,1.524474769,62,60,60,3.251428571,350,5575,2303913.86,18908,738,13584,760355511.7,503235,18702,541945,541945,109003,3056502,2008048,65969440,13533
LOC_3,04/11/2020,4,45,11,2020,45783.95877,1.74137931,0.625548982,61,61,61,2.542694497,527,4035,10402616.06,32468,1780,30923,73156539.35,2607,7781,202168,199967,459383,14934445,2008048,65969440,11984
LOC_4,04/11/2020,4,45,11,2020,13908.06194,1.704545455,4.967985085,43,45,45,2.425101215,494,6304,6436573.692,18701,1318,16592,1947728228,1781570,52801,1573550,1535297,52094,1535297,2008048,65969440,22433
LOC_5,04/11/2020,4,45,11,2020,5325.082761,1.129032258,0.228164011,34,32,32,2.420803783,846,9140,1792559.365,32718,1228,18425,2394785746,3443746,91765,3118859,3118859,91765,3118859,2008048,65969440,12322
LOC_1,05/11/2020,5,45,11,2020,9400.102576,1.625,0.495689655,17,17,17,2.899022801,307,4045,11306634.8,24234,955,16039,185467436.7,96364,3161,74515,268851,449321,14868624,1961957,65723073,10499
LOC_2,05/11/2020,5,45,11,2020,30392.11586,1.883333333,1.014525711,69,68,68,3.181268882,331,4832,2303913.86,18908,761,13580,760355511.7,503235,18187,538664,538664,107077,3097675,1961957,65723073,13776
LOC_3,05/11/2020,5,45,11,2020,45783.95877,1.634146341,0.736043682,83,85,85,2.530797101,552,4727,10402616.06,32468,1794,32904,73156539.35,2607,7847,211996,209979,449321,14868624,1961957,65723073,15025
LOC_4,05/11/2020,5,45,11,2020,13908.06194,1.888888889,4.303512355,50,50,50,2.410984848,528,6754,6436573.692,18701,1316,15389,1947728228,1781570,52144,1571538,1534183,51507,1534183,1961957,65723073,24278
LOC_5,05/11/2020,5,45,11,2020,5325.082761,1.327586207,0.47960616,60,59,59,2.429239766,855,9484,1792559.365,32718,1292,18271,2394785746,3443746,91681,3100672,3100672,91681,3100672,1961957,65723073,11643
LOC_1,06/11/2020,6,45,11,2020,9400.102576,1.5,0.192856984,17,18,18,2.986062718,287,3960,11306634.8,24234,947,16417,185467436.7,96364,3158,77858,267555,452428,15040960,1984594,66431037,11093
LOC_2,06/11/2020,6,45,11,2020,30392.11586,1.484375,0.360745625,68,67,67,3.261006289,318,5027,2303913.86,18908,718,13386,760355511.7,503235,18123,521169,521169,107695,3148854,1984594,66431037,14765
LOC_3,06/11/2020,6,45,11,2020,45783.95877,1.8,0.605853937,70,69,69,2.697508897,562,4990,10402616.06,32468,1843,34916,73156539.35,2607,7857,210072,208186,452428,15040960,1984594,66431037,15866
LOC_4,06/11/2020,6,45,11,2020,13908.06194,1.558823529,2.159502953,73,72,72,2.387218045,532,8037,6436573.692,18701,1311,16390,1947728228,1781570,53414,1548163,1511026,52733,1511026,1984594,66431037,26177
LOC_5,06/11/2020,6,45,11,2020,5325.082761,1.515151515,0.510509554,38,37,37,2.498039216,765,9445,1792559.365,32718,1197,19155,2394785746,3443746,94450,3065996,3065996,94450,3065996,1984594,66431037,11659
LOC_1,07/11/2020,7,45,11,2020,9400.102576,1.333333333,0.079078085,16,16,16,2.980676329,207,2620,11306634.8,24234,850,12310,185467436.7,96364,3007,63186,232020,444657,13421336,1955519,58914268,11641
LOC_2,07/11/2020,7,45,11,2020,30392.11586,1.657534247,0.738792275,78,78,78,3.354948805,293,4393,2303913.86,18908,680,12408,760355511.7,503235,17023,469697,469697,105195,2804100,1955519,58914268,15820
LOC_3,07/11/2020,7,45,11,2020,45783.95877,1.84057971,0.552067229,76,73,73,2.646825397,504,3915,10402616.06,32468,1671,28410,73156539.35,2607,7509,177990,175982,444657,13421336,1955519,58914268,16938
LOC_4,07/11/2020,7,45,11,2020,13908.06194,1.471428571,1.975158259,70,72,72,2.428571429,427,5969,6436573.692,18701,1216,13233,1947728228,1781570,49355,1324450,1291213,48637,1291213,1955519,58914268,31220
LOC_5,07/11/2020,7,45,11,2020,5325.082761,1.612903226,1.846420738,32,32,32,2.74676525,541,6743,1792559.365,32718,903,15809,2394785746,3443746,90443,2645817,2645817,90443,2645817,1955519,58914268,10506
LOC_1,08/11/2020,1,45,11,2020,9400.102576,1,0,2,2,2,3.255033557,149,1661,11306634.8,24234,812,10524,185467436.7,96364,2966,57021,210807,448464,11807827,1958073,52224851,1151
LOC_2,08/11/2020,1,45,11,2020,30392.11586,1.142857143,1.472222424,6,7,7,4.072815534,206,2831,2303913.86,18908,553,10303,760355511.7,503235,14774,369356,369356,104793,2496202,1958073,52224851,0
LOC_4,08/11/2020,1,45,11,2020,13908.06194,1.56,4.297378315,26,27,27,2.726277372,274,5270,6436573.692,18701,1080,12402,1947728228,1781570,50516,1120776,1091038,49764,1091038,1958073,52224851,10037
LOC_5,08/11/2020,1,45,11,2020,5325.082761,1,0.035896923,7,7,7,3.130841121,428,6015,1792559.365,32718,726,13463,2394785746,3443746,85158,2291984,2291984,85158,2291984,1958073,52224851,1
LOC_1,09/11/2020,2,46,11,2020,9400.102576,1.157894737,0.841667143,19,19,19,3.003278689,305,4614,11306634.8,24234,924,16100,185467436.7,96364,3091,72278,256130,447263,14504250,1923157,64032375,11269
LOC_2,09/11/2020,2,46,11,2020,30392.11586,1.602739726,0.456888441,74,77,77,3.123809524,315,5013,2303913.86,18908,743,13735,760355511.7,503235,15477,514995,514995,101169,3009655,1923157,64032375,14661
LOC_3,09/11/2020,2,46,11,2020,45783.95877,1.720588235,0.943455195,72,71,71,2.814678899,545,4718,10402616.06,32468,1806,29893,73156539.35,2607,7790,194347,192167,447263,14504250,1923157,64032375,12932
LOC_4,09/11/2020,2,46,11,2020,13908.06194,1.684210526,6.532804286,68,68,68,2.474137931,464,6198,6436573.692,18701,1242,15153,1947728228,1781570,50069,1492996,1453082,49405,1453082,1923157,64032375,25801
LOC_5,09/11/2020,2,46,11,2020,5325.082761,1.317073171,0.438683148,41,42,42,2.479695431,788,9195,1792559.365,32718,1171,17697,2394785746,3443746,90030,3051810,3051810,90030,3051810,1923157,64032375,13051
LOC_1,10/11/2020,3,46,11,2020,9400.102576,1.176470588,0.033688085,18,17,17,2.764150943,318,3813,11306634.8,24234,1011,15738,185467436.7,96364,3223,73863,256588,457941,14248772,1956255,62758021,11177
LOC_2,10/11/2020,3,46,11,2020,30392.11586,1.745762712,1.654629676,65,68,68,3.028301887,318,4189,2303913.86,18908,765,11709,760355511.7,503235,19887,508346,508346,107912,2978165,1956255,62758021,13981
LOC_3,10/11/2020,3,46,11,2020,45783.95877,1.607142857,1.235229897,57,57,57,2.642599278,831,4806,10402616.06,32468,2078,29288,73156539.35,2607,7976,178351,176308,457941,14248772,1956255,62758021,11878
LOC_4,10/11/2020,3,46,11,2020,13908.06194,1.672131148,5.855952545,68,69,69,2.395256917,506,7131,6436573.692,18701,1163,15321,1947728228,1781570,55918,1494985,1458323,55246,1458323,1956255,62758021,24376
LOC_5,10/11/2020,3,46,11,2020,5325.082761,1.166666667,0.170555533,43,43,43,2.56272838,821,10040,1792559.365,32718,1190,17694,2394785746,3443746,94422,3019085,3019085,94422,3019085,1956255,62758021,12357
LOC_1,11/11/2020,4,46,11,2020,9400.102576,1.357142857,0.3066666,14,14,14,2.979310345,290,4029,11306634.8,24234,1023,15676,185467436.7,96364,3285,73367,254128,467368,14396273,1976742,63404592,10351
LOC_2,11/11/2020,4,46,11,2020,30392.11586,1.75,0.519418032,53,56,56,3.003003003,333,3902,2303913.86,18908,726,12933,760355511.7,503235,19805,530968,530968,110766,3018114,1976742,63404592,13826
LOC_3,11/11/2020,4,46,11,2020,45783.95877,1.857142857,0.355371327,65,67,67,2.634345794,856,5431,10402616.06,32468,2067,30557,73156539.35,2607,8159,200710,198624,467368,14396273,1976742,63404592,11333
LOC_4,11/11/2020,4,46,11,2020,13908.06194,1.921568627,7.10491791,56,59,59,2.433054393,478,6730,6436573.692,18701,1065,15187,1947728228,1781570,56776,1486152,1448553,56079,1448553,1976742,63404592,23301
LOC_5,11/11/2020,4,46,11,2020,5325.082761,1.263157895,0.884825821,40,39,39,2.581456954,755,9417,1792559.365,32718,1156,17088,2394785746,3443746,96561,3041014,3041014,96561,3041014,1976742,63404592,12126
LOC_1,12/11/2020,5,46,11,2020,9400.102576,1.181818182,0.118627255,11,11,11,2.917491749,303,4171,11306634.8,24234,1007,15504,185467436.7,96364,3284,71524,251468,467454,14235435,1972527,62684373,10574
LOC_2,12/11/2020,5,46,11,2020,30392.11586,1.526315789,0.672454665,54,60,60,2.901840491,326,3886,2303913.86,18908,712,11407,760355511.7,503235,19713,525518,525518,108882,2984699,1972527,62684373,14329
LOC_3,12/11/2020,5,46,11,2020,45783.95877,1.578125,0.730029213,67,66,66,2.624429224,876,5304,10402616.06,32468,2127,29658,73156539.35,2607,8246,193833,191269,467454,14235435,1972527,62684373,14250
LOC_4,12/11/2020,5,46,11,2020,13908.06194,1.895522388,5.220434609,74,77,77,2.476653696,514,7137,6436573.692,18701,1124,15649,1947728228,1781570,57501,1488947,1449247,56864,1449247,1972527,62684373,24836
LOC_5,12/11/2020,5,46,11,2020,5325.082761,1.34,0.739215784,51,51,51,2.477356181,817,9572,1792559.365,32718,1193,16774,2394785746,3443746,98773,2964354,2964354,98773,2964354,1972527,62684373,11935
LOC_1,13/11/2020,6,46,11,2020,9400.102576,1.235294118,1.635714464,18,18,18,2.860465116,301,4429,11306634.8,24234,1007,15199,185467436.7,96364,3334,72113,257456,472863,14921860,1991572,65380194,11371
LOC_2,13/11/2020,6,46,11,2020,30392.11586,1.698630137,0.860416707,74,78,78,2.901449275,345,3917,2303913.86,18908,740,12408,760355511.7,503235,19939,539732,539732,110529,3102308,1991572,65380194,15549
LOC_3,13/11/2020,6,46,11,2020,45783.95877,1.569230769,0.082564913,68,67,67,2.533108866,891,6802,10402616.06,32468,2235,34723,73156539.35,2607,8533,207190,205178,472863,14921860,1991572,65380194,15835
LOC_4,13/11/2020,6,46,11,2020,13908.06194,1.435483871,5.583259469,66,66,66,2.432727273,550,7585,6436573.692,18701,1110,15868,1947728228,1781570,57491,1514018,1477154,56778,1477154,1991572,65380194,28713
LOC_5,13/11/2020,6,46,11,2020,5325.082761,1.34,3.026269272,52,53,53,2.395121951,820,8805,1792559.365,32718,1127,17152,2394785746,3443746,94455,2997723,2997723,94455,2997723,1991572,65380194,12510
LOC_1,14/11/2020,7,46,11,2020,9400.102576,1.642857143,0.110752688,14,15,15,3.065420561,214,3127,11306634.8,24234,922,13054,185467436.7,96364,3202,66342,244188,456030,13598983,1938712,59333415,13108
LOC_2,14/11/2020,7,46,11,2020,30392.11586,1.543209877,0.532820598,91,88,88,3.367892977,299,4744,2303913.86,18908,649,12736,760355511.7,503235,17078,447682,447682,107182,2801674,1938712,59333415,17700
LOC_3,14/11/2020,7,46,11,2020,45783.95877,1.763888889,0.847697871,77,75,75,2.564719359,873,5681,10402616.06,32468,2147,32757,73156539.35,2607,8148,188216,186201,456030,13598983,1938712,59333415,17511
LOC_4,14/11/2020,7,46,11,2020,13908.06194,1.636363636,4.108121356,56,57,57,2.464203233,433,5817,6436573.692,18701,1000,12537,1947728228,1781570,53048,1271336,1240794,52343,1240794,1938712,59333415,33859
LOC_5,14/11/2020,7,46,11,2020,5325.082761,1.558139535,1.126666652,44,43,43,2.530278232,611,7317,1792559.365,32718,932,15625,2394785746,3443746,86484,2629784,2629784,86484,2629784,1938712,59333415,11899
LOC_1,15/11/2020,1,46,11,2020,9400.102576,1.5,0,2,3,3,3.566666667,150,2509,11306634.8,24234,835,11421,185467436.7,96364,3164,58852,225434,477421,11825433,2027968,52610267,1333
LOC_2,15/11/2020,1,46,11,2020,30392.11586,1,0.181818182,4,6,6,3.963636364,220,3560,2303913.86,18908,558,10281,760355511.7,503235,16901,368579,368579,108519,2458412,2027968,52610267,0
LOC_4,15/11/2020,1,46,11,2020,13908.06194,2.727272727,7.855185556,10,11,11,3.00877193,228,3465,6436573.692,18701,826,9901,1947728228,1781570,54357,1147572,1119915,53558,1119915,2027968,52610267,26
LOC_5,15/11/2020,1,46,11,2020,5325.082761,1.111111111,0.003787727,10,10,10,2.781938326,454,4651,1792559.365,32718,748,12695,2394785746,3443746,89385,2333582,2333582,89385,2333582,2027968,52610267,0
LOC_1,16/11/2020,2,47,11,2020,9400.102576,1.263157895,1.119523714,22,22,22,3.053956835,278,4205,11306634.8,24234,955,15072,185467436.7,96364,3265,70360,259325,459275,14309620,1971216,62842366,11494
LOC_2,16/11/2020,2,47,11,2020,30392.11586,1.526315789,0.622087515,79,79,79,3.237681159,345,5037,2303913.86,18908,766,13309,760355511.7,503235,16222,502609,502609,103808,2963499,1971216,62842366,16164
LOC_3,16/11/2020,2,47,11,2020,45783.95877,1.535211268,0.458670648,74,75,75,2.564133017,842,5976,10402616.06,32468,2160,31357,73156539.35,2607,8375,196086,193726,459275,14309620,1971216,62842366,13823
LOC_4,16/11/2020,2,47,11,2020,13908.06194,1.564516129,4.231115524,65,65,65,2.373517787,506,6768,6436573.692,18701,1073,13883,1947728228,1781570,52512,1462568,1428657,51808,1428657,1971216,62842366,25256
LOC_5,16/11/2020,2,47,11,2020,5325.082761,1.323529412,0.998941746,35,34,34,2.413496933,815,8898,1792559.365,32718,1163,17403,2394785746,3443746,88626,2980629,2980629,88626,2980629,1971216,62842366,12296
LOC_1,17/11/2020,3,47,11,2020,9400.102576,1.214285714,0.049470794,15,14,14,2.857142857,308,4546,11306634.8,24234,1009,15624,185467436.7,96364,3372,71369,240695,493731,13542373,2080502,59318511,10739
LOC_2,17/11/2020,3,47,11,2020,30392.11586,1.481927711,0.915309708,88,91,91,3.15,360,4621,2303913.86,18908,777,12951,760355511.7,503235,16829,488080,488080,109916,2880993,2080502,59318511,16407
LOC_3,17/11/2020,3,47,11,2020,45783.95877,1.560606061,1.209930418,68,69,69,2.315024233,619,4631,10402616.06,32468,1905,28420,73156539.35,2607,8876,183026,181154,493731,13542373,2080502,59318511,11948
LOC_4,17/11/2020,3,47,11,2020,13908.06194,1.8,3.314520815,63,63,63,2.35,500,5780,6436573.692,18701,906,13135,1947728228,1781570,56967,1375834,1344734,56247,1344734,2080502,59318511,23153
LOC_5,17/11/2020,3,47,11,2020,5325.082761,1.387096774,2.026302031,33,32,32,2.286219081,849,8067,1792559.365,32718,1216,15827,2394785746,3443746,98766,2812714,2812714,98766,2812714,2080502,59318511,11861
LOC_1,18/11/2020,4,47,11,2020,9400.102576,1.444444444,1.308333276,19,18,18,2.607508532,293,3940,11306634.8,24234,998,14677,185467436.7,96364,3477,68055,235639,484917,13486851,2048848,58302250,10592
LOC_2,18/11/2020,4,47,11,2020,30392.11586,1.166666667,0.04583375,4,7,7,4.021097046,237,3805,2303913.86,18908,600,10477,760355511.7,503235,15303,353266,353266,109631,2311818,2048848,58302250,0
LOC_3,18/11/2020,4,47,11,2020,45783.95877,1.538461538,0.660960991,55,54,54,2.803418803,468,6370,10402616.06,32468,1808,29396,73156539.35,2607,8785,180170,178610,484917,13486851,2048848,58302250,11275
LOC_4,18/11/2020,4,47,11,2020,13908.06194,1.671641791,4.47377995,73,72,72,2.465725806,496,5966,6436573.692,18701,823,13424,1947728228,1781570,55158,1367296,1336078,54451,1336078,2048848,58302250,22807
LOC_5,18/11/2020,4,47,11,2020,5325.082761,1.59375,1.334825896,32,33,33,2.250297974,839,7978,1792559.365,32718,1194,16070,2394785746,3443746,95387,2819708,2819708,95387,2819708,2048848,58302250,11528
LOC_1,19/11/2020,5,47,11,2020,9400.102576,1.166666667,1.045528537,12,12,12,2.564189189,296,2953,11306634.8,24234,958,12752,185467436.7,96364,3306,62863,236652,487786,13485643,2058234,59337176,10257
LOC_2,19/11/2020,5,47,11,2020,30392.11586,1.546875,1.349516161,59,66,66,3.31626506,332,4587,2303913.86,18908,750,12234,760355511.7,503235,16294,461934,461934,109695,2783683,2058234,59337176,15908
LOC_3,19/11/2020,5,47,11,2020,45783.95877,1.611940299,0.818043259,76,73,73,2.764356436,505,5686,10402616.06,32468,1826,28336,73156539.35,2607,8885,182719,180948,487786,13485643,2058234,59337176,15331
LOC_4,19/11/2020,5,47,11,2020,13908.06194,1.602739726,3.539806269,83,79,79,2.473581213,511,8789,6436573.692,18701,874,16243,1947728228,1781570,56257,1412252,1381052,55548,1381052,2058234,59337176,28786
LOC_5,19/11/2020,5,47,11,2020,5325.082761,1.365853659,0.889225657,43,43,43,2.369987063,773,8215,1792559.365,32718,1156,16507,2394785746,3443746,95567,2787224,2787224,95567,2787224,2058234,59337176,11182
LOC_1,20/11/2020,6,47,11,2020,9400.102576,1.066666667,0.353448276,16,15,15,2.743944637,289,3347,11306634.8,24234,959,13541,185467436.7,96364,3309,67995,236070,485874,13478943,2066247,59429690,11742
LOC_2,20/11/2020,6,47,11,2020,30392.11586,1.476923077,0.731203083,64,69,69,3.060344828,348,4647,2303913.86,18908,749,12743,760355511.7,503235,19480,462807,462807,111710,2826052,2066247,59429690,15789
LOC_3,20/11/2020,6,47,11,2020,45783.95877,1.56626506,0.487460381,87,84,84,2.660194175,515,4709,10402616.06,32468,1816,27838,73156539.35,2607,8865,180387,178311,485874,13478943,2066247,59429690,16707
LOC_4,20/11/2020,6,47,11,2020,13908.06194,1.644736842,2.296190408,79,81,81,2.314232902,541,6944,6436573.692,18701,881,15247,1947728228,1781570,63495,1400733,1369087,62833,1369087,2066247,59429690,33272
LOC_5,20/11/2020,6,47,11,2020,5325.082761,1.125,1.384463305,40,40,40,2.301647655,789,7681,1792559.365,32718,1178,15796,2394785746,3443746,110438,2753841,2753841,110438,2753841,2066247,59429690,12076
LOC_1,21/11/2020,7,47,11,2020,9400.102576,1.210526316,0.233006667,20,20,20,2.927184466,206,2096,11306634.8,24234,868,11207,185467436.7,96364,3175,57685,217287,488723,12352774,2088250,54049657,12547
LOC_2,21/11/2020,7,47,11,2020,30392.11586,1.505263158,0.630937422,97,101,101,3.455331412,347,5876,2303913.86,18908,677,13300,760355511.7,503235,18029,420160,420160,112385,2492066,2088250,54049657,17392
LOC_3,21/11/2020,7,47,11,2020,45783.95877,1.647887324,1.219893799,73,72,72,2.791208791,455,3915,10402616.06,32468,1624,26432,73156539.35,2607,8520,164811,163019,488723,12352774,2088250,54049657,18987
LOC_4,21/11/2020,7,47,11,2020,13908.06194,1.753846154,4.547318132,71,72,72,2.530516432,426,6127,6436573.692,18701,766,13373,1947728228,1781570,60865,1235773,1205877,60118,1205877,2088250,54049657,37399
LOC_5,21/11/2020,7,47,11,2020,5325.082761,1.375,1.218602323,41,40,40,2.558869702,637,7405,1792559.365,32718,950,14058,2394785746,3443746,107852,2473305,2473305,107852,2473305,2088250,54049657,12536
LOC_1,22/11/2020,1,47,11,2020,9400.102576,1,0,1,1,1,4.031746032,126,2265,11306634.8,24234,762,11261,185467436.7,96364,2892,50916,187662,482440,10770841,2066564,48120664,1183
LOC_2,22/11/2020,1,47,11,2020,30392.11586,1,4.50625,5,5,5,4.222222222,216,3366,2303913.86,18908,586,9443,760355511.7,503235,15368,347284,347284,108200,2244119,2066564,48120664,0
LOC_4,22/11/2020,1,47,11,2020,13908.06194,9.666666667,17.30919552,6,6,6,2.928571429,224,3528,6436573.692,18701,563,9069,1947728228,1781570,54836,1065967,1041044,54054,1041044,2066564,48120664,2
LOC_5,22/11/2020,1,47,11,2020,5325.082761,1.2,0.0277775,6,6,6,3.052757794,417,5722,1792559.365,32718,725,13531,2394785746,3443746,93384,2159914,2159914,93384,2159914,2066564,48120664,1
LOC_1,23/11/2020,2,48,11,2020,9400.102576,1,0.343627353,13,13,13,2.901140684,263,3365,11306634.8,24234,947,14225,185467436.7,96364,3187,66702,240021,452658,14199481,1942983,62111954,12009
LOC_2,23/11/2020,2,48,11,2020,30392.11586,1.75,0.30708335,61,65,65,3.156441718,326,5044,2303913.86,18908,753,13869,760355511.7,503235,17573,501840,501840,105502,2864812,1942983,62111954,16015
LOC_3,23/11/2020,2,48,11,2020,45783.95877,1.770491803,0.458417085,68,65,65,2.815891473,516,5689,10402616.06,32468,1713,31098,73156539.35,2607,8442,190105,187983,452658,14199481,1942983,62111954,14409
LOC_4,23/11/2020,2,48,11,2020,13908.06194,1.684210526,3.550372054,61,60,60,2.373134328,469,5919,6436573.692,18701,797,13156,1947728228,1781570,51205,1464848,1430216,50488,1430216,1942983,62111954,29377
LOC_5,23/11/2020,2,48,11,2020,5325.082761,1.243902439,0.357886875,42,43,43,2.361413043,736,7835,1792559.365,32718,1087,17315,2394785746,3443746,91356,2967198,2967198,91356,2967198,1942983,62111954,12974
LOC_1,24/11/2020,3,48,11,2020,9400.102576,1.058823529,0.776969636,17,17,17,2.748322148,298,4026,11306634.8,24234,991,15941,185467436.7,96364,3298,71621,245722,456446,14492608,1959900,63323601,11587
LOC_2,24/11/2020,3,48,11,2020,30392.11586,1.589285714,0.353568539,62,61,61,3.324159021,327,5739,2303913.86,18908,732,14424,760355511.7,503235,18900,513045,513045,109318,2962390,1959900,63323601,15052
LOC_3,24/11/2020,3,48,11,2020,45783.95877,1.370967742,0.728823608,65,65,65,2.763671875,512,4943,10402616.06,32468,1747,33008,73156539.35,2607,7874,198726,196286,456446,14492608,1959900,63323601,12126
LOC_4,24/11/2020,3,48,11,2020,13908.06194,1.472727273,5.232629202,59,58,58,2.41011236,534,7114,6436573.692,18701,1009,14322,1947728228,1781570,53106,1488178,1453959,52387,1453959,1959900,63323601,28739
LOC_5,24/11/2020,3,48,11,2020,5325.082761,1.395348837,0.920054945,45,44,44,2.426208651,786,9059,1792559.365,32718,1123,18903,2394785746,3443746,94677,3073838,3073838,94677,3073838,1959900,63323601,12613
LOC_1,25/11/2020,4,48,11,2020,9400.102576,1.4,0.350680204,15,15,15,2.674074074,270,2951,11306634.8,24234,966,13716,185467436.7,96364,3260,61250,233272,461662,12965041,1983897,57147118,11301
LOC_2,25/11/2020,4,48,11,2020,30392.11586,1.479166667,1.585416731,51,51,51,3.207715134,337,4847,2303913.86,18908,737,13188,760355511.7,503235,19702,457839,457839,112753,2719399,1983897,57147118,14775
LOC_3,25/11/2020,4,48,11,2020,45783.95877,1.46969697,0.848987342,67,66,66,2.775051125,489,4031,10402616.06,32468,1687,26594,73156539.35,2607,7751,168649,166693,461662,12965041,1983897,57147118,13329
LOC_4,25/11/2020,4,48,11,2020,13908.06194,1.9375,2.847124437,52,54,54,2.401287554,466,5410,6436573.692,18701,1017,14268,1947728228,1781570,55171,1327580,1299794,54480,1299794,1983897,57147118,29412
LOC_5,25/11/2020,4,48,11,2020,5325.082761,1.4,0.719889613,52,52,52,2.316645807,799,8103,1792559.365,32718,1176,15757,2394785746,3443746,100243,2650154,2650154,100243,2650154,1983897,57147118,12796
LOC_1,26/11/2020,5,48,11,2020,9400.102576,1.178571429,1.053398058,29,28,28,2.848387097,310,4432,11306634.8,24234,995,17061,185467436.7,96364,3365,70692,256978,474526,14753779,2033206,65010579,12314
LOC_2,26/11/2020,5,48,11,2020,30392.11586,1.716216216,2.711283437,78,81,81,3.52173913,345,5871,2303913.86,18908,760,14107,760355511.7,503235,20161,534259,534259,115974,3082084,2033206,65010579,14729
LOC_3,26/11/2020,5,48,11,2020,45783.95877,1.547945205,0.613822213,76,76,76,2.787992495,533,4776,10402616.06,32468,1806,29142,73156539.35,2607,8193,199547,196042,474526,14753779,2033206,65010579,16082
LOC_4,26/11/2020,5,48,11,2020,13908.06194,1.814814815,3.598484773,60,60,60,2.428571429,518,6992,6436573.692,18701,1074,17269,1947728228,1781570,56431,1563987,1528565,55718,1528565,2033206,65010579,31312
LOC_5,26/11/2020,5,48,11,2020,5325.082761,1.386363636,0.848684276,46,48,48,2.277216611,891,9807,1792559.365,32718,1277,19216,2394785746,3443746,100168,3136577,3136577,100168,3136577,2033206,65010579,12727
LOC_1,27/11/2020,6,48,11,2020,9400.102576,1.19047619,0.370289855,24,23,23,2.571428571,315,4269,11306634.8,24234,1063,16019,185467436.7,96364,3413,76971,262794,463852,15215174,2005066,67088951,17409
