,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,labels,neighborhood,parkingSpace.parkingSpacePrice,newDevelopmentFinished
10,98568742,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/7d/91/1016648466.jpg,22/062,26,3,197000.0,flat,sale,114.0,True,4,2,Avenida Oleiros,A Coruña,A Coruña,Someso - Matogrande,es,43.3515985,-8.409969,False,https://www.idealista.com/inmueble/98568742/,3003,"Entrando en nuestra página web podrás ver la ficha técnica con todos los datos del inmueble y un plano de distribución con los metros cuadrados de cada estancia. También podrás almacenar una búsqueda y recibirás cada semana en tu email los inmuebles que se adapten a tus criterios. AVENIDA OLEIROS (ELVIÑA - BARRIO DE LAS FLORES). - Cuatro dormitorios, salón-comedor, cocina y dos baños. Es un tercero con ascensor con capacidad para cuatro personas y no tiene ningún escalón para acceder a él desde el portal. Todas las estancias dan a la calle excepto los baños que son interiores y un dormitorio y la cocina que dan al patio de luces. Tiene un trastero en la séptima planta y plaza de garaje en el sótano -1. Nuestros asesores inmobiliarios están especializados por zonas para poder darle el mejor servicio y que el inmueble que usted compre esté a un precio de mercado adecuado. Además verificamos todos los datos de los inmuebles (metros, antigüedad, calidades, etc. ) y con cada visita le entregamos una ficha (con todas las características, un plano, información de la zona y los gastos adicionales al precio de compra). Horario de 10.00 a 14.00 y de 16.00 a 20.00 de lunes a viernes. Este anuncio no es vinculante (puede contener errores). Se muestra a título informativo y no contractual.",False,good,False,True,1728.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Avenida Oleiros,True,True,,,,,
11,97815655,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/31/17/991504460.jpg,,28,1,225000.0,flat,sale,117.0,True,4,2,"Alexander Von Humboldt, 5",A Coruña,A Coruña,Someso - Matogrande,es,43.3457258,-8.4109434,True,https://www.idealista.com/inmueble/97815655/,3651,"Piso ubicado en Elviña, zona que dispone de todos los servicios a pie de calle. Zona de fácil acceso/salida de la ciudad y a un paso de Cuatro Caminos. El edificio cuenta con videovigilancia y patio común. El piso cuenta con 4 amplios dormitorios y dos cuartos de baño. La cocina es amplia y dispone de galería donde se ubica la caldera. Salón amplio y soleado. Los suelos son de parquet, salvo en cocina y baños. El piso es totalmente exterior salvo un baño. El piso dispone de un trastero amplio ubicado en la misma planta que la plaza de garaje. la zona esta pegada a supermercados, colegios, paradas de autobús y muy cómoda para salir y entrar de la ciudad, muy cercana a la estación de trenes lo que va ser la intermodal, las ventanas son oscilobatientes y el edificio dispone de una terraza en la planta baja enorme con soportales y una zona cerrada para poder disfrutar cuando hay días lluviosos un amplio piso de cuatro habitaciones en una zona muy bien comunicada, llámanos y te lo enseñaremos sin compromiso.",False,good,False,True,1923.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña","Piso en Alexander Von Humboldt, 5",True,True,,,,,
12,97926519,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/ff/c4/995225025.jpg,,21,bj,298000.0,duplex,sale,150.0,True,3,2,Adelaida Muro,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3762123,-8.4017758,False,https://www.idealista.com/inmueble/97926519/,289,"EXCELENTE BAJO VIVIENDA DE DISEÑO CON TODO LUJO DE ACABADOS Y EXTRAS Situada en Adelaida Muro. Bajo Vivienda Dúplex de 150 metros cuadrados con todos los acabados en gama alta. Dispone de 3 habitaciones, dos de ellas cerradas y una abierta en la parte superior. 2 baños, Amplio salón, cocina totalmente equipada.",False,good,False,True,1987.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Dúplex en Adelaida Muro,,,duplex,,,,
13,98508410,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/a5/99/1014740215.jpg,22/063,15,5,115000.0,flat,sale,54.0,True,3,1,Calle Valencia,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3806695,-8.4002011,False,https://www.idealista.com/inmueble/98508410/,398,"CALLE VALENCIA (MONTEALTO - ADORMIDERAS). - A LA VENTA DOS VIVIENDAS- Se vende piso en la calle Valencia. Se trata de un Quinto sin ascensor con una superficie útil de 47.35 metros cuadrados. Consta de un dormitorio que da a la calle, otro dormitorio interior al que le entra luz desde el salón, salón, cocina y cuarto de baño. El piso está recién reformado y se encuentra apto para vivir. En el precio se incluye la Sexta plata, con licencia de vivienda, con una superficie útil de 33.45 metros cuadrados y una terraza de 9.35 metros cuadrados. Esta vivienda consta de salón, cocina, cuarto de baño y aseo. Nuestros asesores inmobiliarios están especializados por zonas para poder darle el mejor servicio y que el inmueble que usted compre esté a un precio de mercado adecuado. Además verificamos todos los datos de los inmuebles (metros, antigüedad, calidades, etc. ) y con cada visita le entregamos una ficha (con todas las características, un plano, información de la zona y los gastos adicionales al precio de compra). Horario de 10.00 a 14.00 y de 16.00 a 20.00 de lunes a viernes. Este anuncio no es vinculante (puede contener errores). Se muestra a título informativo y no contractual. Entrando en nuestra página web podrás ver la ficha técnica con todos los datos del inmueble y un plano de distribución con los metros cuadrados de cada estancia. También podrás almacenar una búsqueda y recibirás cada semana en tu email los inmuebles que se adapten a tus criterios.",False,good,False,False,2130.0,True,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Valencia,,,,,,,
14,98787320,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/a9/b8/1023815148.jpg,049.36634,12,1,225000.0,flat,sale,120.0,True,4,2,Calle de Alexander von Humboldt,A Coruña,A Coruña,Someso - Matogrande,es,43.3437258,-8.4099434,False,https://www.idealista.com/inmueble/98787320/,3845,"Piso muy grande de 120metros útiles, distribuidos en: 4 dormitorios, salón comedor, cocina con office muy luminosa, y terraza-tendedero, 2 baños completos uno en el dormitorio principal. Dispone de calefacción, suelos de parquet y ventanas de aluminio. Todas las estancias de la casa son exteriores. La orientación es sur, por lo tanto le da el sol todo el día. El inmueble está ubicado en la zona de Elviña, muy bien comunicado para la salida de la ciudad y con todos los servicios al lado. Plaza de garaje y trastero en el mismo edificio. Respecto a su ubicación está en una zona muy bien comunicada y con todos los servicios tales como guardería. , colegio, supermercado y centro de salud.",False,good,False,True,1875.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle de Alexander von Humboldt,True,True,,,,,
15,98749461,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/1c/dc/1022485844.jpg,199,14,5,110000.0,flat,sale,69.0,True,2,1,Vereda Polvorín,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3799486,-8.4016728,False,https://www.idealista.com/inmueble/98749461/,389,"Luminosa vivienda de dos dormitorios ubicada en una de las zonas más demandadas del barrio de Montealto, amueblado y semirreformado. Se distribuye en salón-comedor, cocina equipada con electrodomésticos, dos dormitorios muy luminosos y baño con plato de ducha. Todas las estancias son exteriores incluido el baño. Actualmente con inquilino, rentabilidad entorno al 5%. QUINTO SIN ASCENSOR. Para más información no dude en contactar con nosotros.",False,good,False,False,1594.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Vereda Polvorín,,,,,,,
16,98802704,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/f1/d0/1024282728.jpg,2551,35,2,299000.0,flat,sale,102.0,True,3,2,Zona Juzgados,A Coruña,A Coruña,Os Mallos,es,43.3543964,-8.4078676,False,https://www.idealista.com/inmueble/98802704/,2656,"Impecable piso de tres dormitorios con garaje muy próximo al edificio de los Juzgados y por ende a la Plaza de Cuatro Caminos. La construcción del inmueble cuenta con unos 15 años de antigüedad y el estado de conservación de la vivienda es muy bueno puesto que apenas ha tenido un año de uso. Cuenta con una superficie de unos 90 m2 útiles y una acertada distribución, diferenciando claramente la zona de día de la zona de noche.  Dispone de 3 dormitorios (el principal tipo suite), 2 cuartos de baño completos, salón-comedor y cocina independiente amueblada, una plaza de garaje y trastero. En cuanto a calidades se refiere dispone de suelos de parquet de madera de elondo, armarios empotrados en todos los dormitorios, cocina amueblada y con electrodomésticos, ventanas de aluminio oscilobatientes con doble cristal, persianas de aluminio motorizadas, calefacción por suelo radiante, videoportero, columna de hidromasaje, hilo musical, puerta blindada, tendedero cubierto, ascensor hasta el garaje y portal sin barreras arquitectónicas. La vivienda goza de una excelente ubicación y dispone de todos los servicios a la puerta.  Zona con abundante comercio y muy próxima a los Juzgados, El Corte Inglés, estación de ferrocarril, autobuses, etc.. . Asimismo goza de muy fácil entrada y salida de la ciudad.",True,good,False,True,2931.0,True,False,True,False,False,False,flat,"Os Mallos, A Coruña",Piso en Zona Juzgados,True,True,,,,,
17,98749928,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/df/b4/1022500513.jpg,,23,3,135000.0,flat,sale,75.0,True,2,1,"Avenida de Oza, 57",A Coruña,A Coruña,Los Castros - Castrillón,es,43.3541565,-8.3954886,True,https://www.idealista.com/inmueble/98749928/,2584,"RENTALOO vende en exclusiva esta propiedad en la avenida de Oza en La Coruña, muy bien comunicado y próximo a servicios tales como supermercados, farmacias, centros comerciales, restaurantes, etc. El piso cuenta con dos dormitorios, cocina, baño completo y un salón, el pasillo cuenta con acumuladores eléctricos de gran calidad y una despensa muy amplia. Las ventanas en la casa se encuentran muy bien conservadas y son de pvc y aluminio. La vivienda incluye puerta de seguridad, electrodomésticos a excepción de horno, lavavajillas y lavadora, un tendal cubierto y un trastero reformado como dormitorio suite en la última planta del edificio. Anualmente se paga un IBI de alrededor de 180euros, no se tiene constancia de derrama alguna en la comunidad.",True,good,False,False,1800.0,True,True,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña","Piso en Avenida de Oza, 57",,,,,,,
18,98650337,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/c3/e7/1019286360.jpg,08611,24,5,260000.0,flat,sale,106.0,False,3,2,Os Mallos,A Coruña,A Coruña,Os Mallos,es,43.3546012,-8.4119756,False,https://www.idealista.com/inmueble/98650337/,2748,"_Estupendo dúplex invertido en la zona de los Mallos, a un paso del parque de Santa Margarita y de Vioño. Quinta planta con ascensor. 106M2. CON GARAJE Y TRASTERO EN EL MISMO EDIFICIO. _La vivienda consta de 100m2 útiles distribuidos en dos plantas. En la planta baja encontramos actualmente tres habitaciones amplias, dos de ellas con armario empotrado, un baño completo totalmente reformado y dos armarios empotrados, uno aprovechando el hueco de la escalera y otro en la entrada. En la planta alta se encuentra la cocina totalmente equipada, el salón comedor y un baño completo con plato de ducha. Tanto la cocina como el salón dan a la fachada principal con unas estupendas ventanas velux y vistas despejadas, los dormitorios dan a un patio muy amplio. _La vivienda tiene una buena plaza de garaje y un trastero en el mismo sótano, con acceso directo desde el ascensor. Consta de calefacción a gas ciudad, ventanas con rotura de puente térmico y ventanas velux. Ambos baños han sido reformados, así como la cocina. Los suelos necesitan una puesta a punto. Venga a visitarlo y le encantará. ENSEÑA ASINMO.",False,good,False,True,2453.0,True,False,True,False,False,False,flat,"Os Mallos, A Coruña",Piso,True,True,,,,,
19,98105501,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/1c/f4/1015465025.jpg,Ma - 0238,21,3,129000.0,flat,sale,41.0,True,1,1,Avenida DE SANTA CRISTINA,A Coruña,Oleiros,Perillo,es,43.3347301,-8.3787958,False,https://www.idealista.com/inmueble/98105501/,4994,"PRECIOSO APARTAMENTO EN SANTA CRISTINA! . ¡OPORTUNIDAD, para inversores o vivienda habitual! Situación IDEAL, con todos los SERVICIOS cerca, facilidad para entrar y salir de CORUÑA. A un paso de la playa, disfruta de LUZ NATURAL, durante todo el DÍA. Cerca de zonas VERDES y PARQUES. La propiedad se compone de un salón LUMINOSO con grandes VENTANALES (climalit), unido con la cocina AMERICANA, la cual cuenta con todos sus ELECTRODOMÉSTICOS. Dormitorio con armarios EMPOTRADOS, espacio aprovechado al máximo, acogedor y cómodo. Un baño completo le da servicio a todo el hogar. Este anuncio no es vinculante y puede cometer errores, se muestra a título informativo y no contractual.",True,good,False,True,3146.0,True,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Avenida DE SANTA CRISTINA,,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,,
20,92720094,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/e7/ee/846426530.jpg,,32,,280000.0,chalet,sale,186.0,False,5,2,"Avenida Arteixo, 62",A Coruña,A Coruña,Sagrada Familia,es,43.3582045,-8.41267,True,https://www.idealista.com/inmueble/92720094/,2411,"CASA UNIFAMILIAR EN AVENIDA DE ARTEIXO, ZONA RONDA DE NELLE. RONDA DE OUTEIRO. A un paso de la nueva glorieta entre Ronda de Nelle y Avenida de Arteixo perfectamente comunicada, a un paso del centro. Excelente oportunidad para disponer de una vivienda unifamiliar con garaje, jardín privado, terraza y vivienda de más de 180 m2, prácticamente en el centro de la ciudad, en una de sus principales arterias, como es la avd. de Arteixo, muy bien comunicada. Dispone de fachada a la Avenida de Arteixo, a la calle Pontedeume y otra a la calle Rio Limia, dando la posibilidad de una construcción totalmente exterior, llena de luz. Con garaje independiente, posibilidades de incrementar una planta, ampliando metros útiles.  Actualmente la vivienda se encuentra organizada en planta baja y planta primera. Dispone de aparcamiento, patio y terraza.  En la planta baja la vivienda dispone de un aseo, cocina, salón-estar y estancias de distribución y almacenaje así como garaje cubierto y patio descubierto. Con 80,42 m2 En planta primera se organizan tres dormitorios, baño, espacio galería y terraza. Con 69,88 m2  Excelente oportunidad para una vivienda unifamiliar independiente. No dudes en consultarnos y organizar tu visita.  Trasládanos tu oferta. Nos encargamos de todo, facilitando al máximo todas las gestiones. Somos un amplio equipo de profesionales, especializados y con más de 25 años de experiencia gestionando propiedades.  ¡Somos de Casa! . NO DUDES EN PREGUNTARNOS.",False,renew,False,,1505.0,True,False,False,False,False,False,chalet,"Sagrada Familia, A Coruña","Casa independiente en Avenida Arteixo, 62",True,True,independantHouse,,,,
21,98838154,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/b0/51/1025427539.jpg,10816,15,3,129000.0,flat,sale,40.0,False,1,1,Perillo,A Coruña,Oleiros,Perillo,es,43.3355981,-8.3758425,False,https://www.idealista.com/inmueble/98838154/,4986,"Precioso estudio ubicado frente a la playa de Santa Cristina, área con todos los servicios en su entorno como restaurantes, comercios, farmacias, bancos, etc. , muy bien comunicada con otras localidades y a escasos minutos en coche del centro de A Coruña. La vivienda que se situa en la tercera planta de un edificio residencial con ascensor cuenta con 40m2 distribuidos en un dormitorio con armario empotrado, un cuarto de baño completo con plato de ducha y salón comedor con cocina americana completamente amueblada y equipada. Inmueble muy luminoso en ubicación excepcional! No deje escapar esta oportunidad y llámenos para solicitar más información y concertar una visita.",False,good,False,True,3225.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso,,,,,,,
22,98687183,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/08/32/1028247464.jpg,120VPC,12,3,129000.0,flat,sale,40.0,True,1,1,Avenida Santa Cristina,A Coruña,Oleiros,Perillo,es,43.3375981,-8.3763425,False,https://www.idealista.com/inmueble/98687183/,4764,"Precioso apartamento en Santa Cristina, a 100 metros de la playa! Consta de una superficie construida de 40 metros cuadrados. La vivienda está completamente reformada recientemente. El inmueble se distribuye en cocina, salón con gran ventanal, dormitorio con armario semi empotrado y baño completo con plato de ducha. Zona con todos los servicios próximos como Centro de salud, supermercado, etc. Ideal para alquiler turístico o para disfrutarlo como tu vivienda habitual. Consulta sin compromiso!",True,good,False,True,3225.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Avenida Santa Cristina,,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,,
23,98771371,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/b3/2e/1023268703.jpg,,22,3,129000.0,flat,sale,40.0,True,1,1,Avenida Santa Cristina s/n s/n,A Coruña,Oleiros,Perillo,es,43.3365301,-8.3774958,True,https://www.idealista.com/inmueble/98771371/,4841,"Precioso apartamento en Avenida de Santa Cristina-Oleiros. Apartamento de un dormitorio en Santa Cristina en tercera planta con ascensor. Inmueble muy luminoso con buena orientación (Sur-Este) y rodeado de zonas verdes. Su ubicación nos permite disfrutar de zonas verdes, alimentación, centro de salud, piscina municipal y todos los servicios en un radio de 500 metros.  La playa de Santa Cristina se encuentra a 2 minutos paseando y las comunicaciones con A Coruña por autobús son inmediatas y constantes. Reformado integralmente con criterios de calidad. Encantador apartamento prácticamente nuevo en la zona residencial de Perillo, se distribuye en salón amplio para dos ambientes, cocina equipada con todos los electrodomésticos y un dormitorio con armario ropero terminado, además de un baño completo con secador de toallas. Acabados de calidad con: ventanas de aluminio lacado blanco con sistema oscilobatiente y cristales climalit, suelos de tarima flotante o cerámica, persiana eléctrica en dormitorio, puerta blindada y video-portero, redes, iluminación por halógenos empotrados, termo de 100 litros, etc. El precio de venta es, ahora, 129.000 euros. Una oportunidad para vivir o invertir para arrendamiento. Posibilidad de adquirir una muy buena plaza de garaje (coche + moto) a doscientos metros (no incluida en el precio). Para visitar este interesante inmueble puede ponerse en contacto con nosotros en los números: 679 900 834 / 981 63 61 33.",False,good,False,True,3225.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Avenida Santa Cristina s/n s/n,True,False,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,10000.0,
24,98295947,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/e5/a9/1007055766.jpg,,22,2,140000.0,duplex,sale,138.0,True,3,3,"Calle a Calexa, 2",A Coruña,A Coruña,Eirís,es,43.3426653,-8.3970583,True,https://www.idealista.com/inmueble/98295947/,3852,"Dúplex en Rúa a Calexa, ubicado en la zona de Monelos - Eirís 138 m² distribuidos en 2 plantas: Planta inferior, que cuenta con un salón-comedor, cocina independiente y un aseo. Planta superior, dividida en 3 dormitorios, 2 baños y un espacio de almacenaje. Se encuentra completamente amueblado, con armarios en todas las estancias, cocina completamente equipada, tendedero exterior, suelos de parquet y carpinterías Velux en la planta superior. Este piso está situado en una segunda planta, actualmente no dispone de ascensor. Incluye una plaza de garaje en el edificio, con acceso desde el exterior.",False,good,False,False,1014.0,False,False,False,False,False,False,flat,"Eirís, A Coruña","Dúplex en Calle a Calexa, 2",True,True,duplex,,,,
25,97131959,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/29/e3/967344409.jpg,rrss,28,6,185000.0,flat,sale,128.0,True,3,2,"Ronda Outeiro, 130",A Coruña,A Coruña,Os Mallos,es,43.354613,-8.4103206,True,https://www.idealista.com/inmueble/97131959/,2696,"Precioso piso sexto, con ascensor, aunque cuenta con unas escaleras hasta llegar al ascensor pero hay salva escaleras. Al entrar en la vivienda cuenta con hall de entrada con armario para usar de vestidor, acceso al salón muy amplio y luminoso y del salón vamos al dormitorio principal que cuenta con su propio cuarto de baño con bañera. Cocina extra grande y de ahí pasamos a los otros dos dormitorios y al fondo del segundo dormitorio otro amplio baño también con bañera. Cuentas con amplios armarios para almacenaje. El piso cuenta con trastero en el mismo edificio y no tiene plaza de garaje. Visítalo, llámanos al 630105711.",True,good,False,True,1445.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña","Piso en Ronda Outeiro, 130",,,,,,,
26,97917222,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/d2/81/1004045525.jpg,5329B,18,3,129000.0,flat,sale,35.0,False,1,1,Perillo,A Coruña,Oleiros,Perillo,es,43.3362981,-8.3781425,False,https://www.idealista.com/inmueble/97917222/,4847,"REF: 5329 Rias Altas en Calle Avenida Santa Cristina. Perfecto para inversores así como para alquiler vacacional. En pleno centro de Santa Cristina, y a 100 metros a pie de la playa, te ofrecemos esta magnífica vivienda en la que destaca la luz y la tranquilidad de la zona. Actualmente consta de 1 dormitorio con armarios empotrados, salón con amplio ventanal, cocina totalmente equipada, ventanas de aluminio climalit. Espacios aprovechados al milímetro para sacar el máximo partido. Buen estado general del edificio. Ubicado en una de las mejores zonas costeras de La Coruña por excelencia, en la que poder disfrutar del mar y de la tranquilidad. No lo dudes y llámanos para visitar..",True,good,False,True,3686.0,True,False,False,False,False,False,flat,"Perillo, Oleiros",Piso,,,,,,,
27,99155497,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/f3/e2/1035363239.jpg,2286,21,4,250000.0,flat,sale,76.0,True,2,2,Riazor - Los Rosales,A Coruña,A Coruña,Riazor - Los Rosales,es,43.365077,-8.4229986,False,https://www.idealista.com/inmueble/99155497/,2400,"Ref. 2286 Estupendo piso en PERULEIRO, muy cerca de la CASA DEL AGUA y del ESTADIO DE RIAZOR.  Consta de 76 m2 útiles distribuidos en dos dormitorios ( ambos con armarios empotrados), dos baños, salón, cocina independiente amueblada y equipada con electrodomésticos ( vitrocerámica, horno, campana, nevera), zona de lavandería.  Tendedero exterior cubierto, suelos de parquet, persianas eléctricas, calefacción eléctrica, hilo musical en toda la vivienda, video portero.  ASCENSOR y TRASTERO muy amplio. Opción de PLAZA DE GARAJE en el mismo edificio por 20.000€ Todos los servicios cercanos: cafeterías, supermercados, fruterías, colegios, . Situado en una zona tranquila con buenas comunicaciones y acceso tanto de entrada como salida de la Ciudad. Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. Tu inmobiliaria de confianza Encuentra más en.",False,good,False,True,3289.0,False,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Piso,,,,,,,
28,97643039,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/13/0b/1008598090.jpg,,25,3,129900.0,flat,sale,100.0,True,3,2,cerca,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3530857,-8.3964819,False,https://www.idealista.com/inmueble/97643039/,2697,"Oportunidad de compra de piso exterior en los castros a pocos mins del parque de Oza. Totalmente exterior y luminoso, este piso dispone de 3 habitaciones, 1 baño completo con bañera, 1 aseo, salón comedor muy soleado, amplia cocina equipada con vitro, horno, extractor, y una galería como zona de lavadora. Calefacción y trastero El edificio dispone de video portero, y ascensor.  A pocos minutos del parque de Oza, cerca de supermercados, paradas de autobús, farmacias, gimnasios etc.",False,good,False,True,1299.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en cerca,,,,,,,
29,98657163,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/5b/dc/1019504029.jpg,N2656,31,5,260000.0,duplex,sale,126.0,False,3,2,Os Mallos,A Coruña,A Coruña,Os Mallos,es,43.3563012,-8.4108756,False,https://www.idealista.com/inmueble/98657163/,2539,"ATICO - DUPEX PROXIMO A RONDA DE OUTEIRO Y RONDA DE NELLE PLAZA DE GARAJE Y TRASTERO DESDE EL ASCENSOR, SIN BARRERAS ARQUITECTÓNICAS.. . PLANTA 1:  3 Dormitorios con armarios empotrados, un baño con bañera, mampara y muebles suspendidos, radiador - toallero. Armarios empotrados en pasillo.  PLANTA 2:  Cocina independiente moderna con electrodomésticos: Nevera, vitrocerámica, lavavajillas, horno y microondas.  Salón comedor muy soleado con vistas despejadas. Un aseo. Escaleras de madera. Suelo de parquet. Con todos los servicios y de fácil entrada y salida de la ciudad, Estación de trenes, estación buses, entre otros.",False,good,False,True,2063.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Dúplex,True,True,duplex,,,,
30,98680713,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/89/7a/1020256119.jpg,,6,3,129000.0,flat,sale,50.0,True,1,1,Avenida Santa Cristina,A Coruña,Oleiros,Perillo,es,43.3383981,-8.3778425,False,https://www.idealista.com/inmueble/98680713/,4637,"Acogedor apartamento recién reformado al lado de la playa de Santa Cristina. Se distribuye en cocina americana, un dormitorio y un cuarto de baño con plato de ducha. Muy luminoso. Magnífica ubicación en una zona tranquila y con todos los servicios. Magnífica inversión para destinar al alquiler residencial o vacacional.",False,good,False,True,2580.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Avenida Santa Cristina,,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,,
31,97694350,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/27/9f/987318673.jpg,1565,13,2,135000.0,flat,sale,95.0,True,3,2,Os Mallos,A Coruña,A Coruña,Os Mallos,es,43.3520253,-8.4164167,False,https://www.idealista.com/inmueble/97694350/,3160,"Piso segundo con ascensor de 105m². Distribuido en tres habitaciones, salón, cocina, dos cuartos de baño. Es un piso totalmente exterior, muy luminoso y soleado. El edificio tiene tres ascensores y no posee ningún tipo de barreras arquitectónicas. Para más información consulta y llámanos al 981244791 ó al 676097898. INMOPÉREZ.",False,good,False,True,1421.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso,,,,,,,
